Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,,,
2021-11-23,GlockDobby,GlockDobby,30199415,RP38,73842674,"50,832,250","536,679,112","4,080,450","849,326","1,366,520","36,202,079","8,333,875","3,160,245,329","59,682","5,106,628",536679112,0,FALSE
2021-11-23,IamGilbo,IamGilbo,20462120,RK38,73821205,"141,133,421","1,522,127,733","16,308,557","3,973,252","8,938,307","76,309,981","35,603,324","2,243,900,621","118,468","6,814,509",1522127733.4,-0.400000095367432,FALSE
2021-11-23,ᴰᴳ TheWall,Dᴳ TheWall,683664,RR38,73740936,"107,763,523","1,455,781,869","1,140,669","1,096,194","1,389,522","63,493,950","40,643,188","18,998,809,988","96,807","9,855,276",1455781869.8,-0.799999952316284,FALSE
2021-11-23,ᴿᵒʸᵃᴵK,RoyalK,51651109,RA38,73614878,"29,348,370","350,711,251","831,356","422,341","2,114,977","17,835,353","8,144,343","4,707,059,435","45,084","5,004,147",350711251.2,-0.199999988079071,FALSE
2021-11-23,暗丶BRAYAN亗,暗丶BRAYAN亗,33738318,RR38,73488944,"100,397,352","1,207,550,910","4,769,770","3,279,614","3,903,052","58,447,280","29,997,636","5,170,434,657","53,520","6,240,946",1207550910,0,FALSE
2021-11-23,High Mage Cowl,High Mage Cowl,53572619,RA38,73398189,"43,048,283","421,723,118","7,966,640","1,141,547","1,303,274","24,010,284","8,626,538","211,889,802","36,001","6,873,126",421723118,0,FALSE
2021-11-23,Hoolee,Hoolee,5944784,RP38,73075719,"53,891,837","707,280,277","4,919,357","159,357","141,933","26,801,384","21,869,806","10,241,448,167","115,904","8,658,604",707280277.4,-0.399999976158142,FALSE
2021-11-23,Ｓｌoｔｈ,Ｓｌoｔｈ,10621502,RR38,72917766,"75,978,751","859,688,449","1,614,226","1,686,923","4,679,467","52,268,881","15,729,254","4,674,097,550","77,716","6,796,450",859688449.2,-0.200000047683716,FALSE
2021-11-23,PALL0,PALL0,16709976,RP38,72722110,"93,386,837","734,603,077","30,638,507","2,295,985","5,138,799","40,294,271","15,019,275","1,377,009,364","70,213","7,300,691",734603077.4,-0.399999976158142,FALSE
2021-11-23,I BlackHeart I,I BlackHeart I,19004552,RX38,72620042,"35,988,504","469,170,383","585,655","117,394","178,491","23,403,478","11,703,486","1,171,749,872","55,660","5,877,968",469170383,0,FALSE
2021-11-23,Alex18Croatia,Alex18Croatia,21090207,RA38,72486339,"134,641,743","1,210,811,390","30,160,742","3,074,389","4,538,566","75,688,472","21,179,574","5,779,545,796","102,717","8,845,546",1210811390.4,-0.400000095367432,FALSE
2021-11-23,TheMachine2211,TheMachine2211,34054731,RP38,72380828,"35,692,992","480,781,891","544,327","432,275","658,624","20,398,134","13,659,632","2,696,942,026","56,194","5,095,084",480781891.4,-0.399999976158142,FALSE
2021-11-23,Meowkata,Meowkata,13816660,RR38,72244879,"26,010,780","330,420,199","212,647","457,430","371,720","17,140,373","7,828,610","3,461,918,748","41,696","5,550,714",330420199.4,-0.399999976158142,FALSE
2021-11-23,TabZkie,TabZkie,27960822,RA38,72185139,"99,424,066","1,014,664,261","27,890,007","1,806,025","2,456,490","34,978,263","32,293,281","766,274,907","102,388","8,593,332",1014664261.4,-0.399999976158142,FALSE
2021-11-23,Jœÿ,Joey,30421620,RR38,72055632,"20,567,879","235,572,935","919,669","1,402,149","1,725,866","10,472,266","6,047,929","1,579,976,749","39,290","3,401,082",235572935.8,-0.800000011920929,FALSE
2021-11-23,19Alim93,19Alim93,62399898,RR38,71995282,"59,559,036","632,574,879","2,760,289","2,727,016","1,488,315","43,105,279","9,478,137","1,070,995,837","94,029","4,121,549",632574879.8,-0.799999952316284,FALSE
2021-11-23,BEP 1,BEP 1,10806254,RP38,71916626,"43,549,971","562,222,096","559,080","618,867","1,226,494","26,694,403","14,451,127","3,376,433,939","36,296","7,619,785",562222096,0,FALSE
2021-11-23,SinnerPridE,SinnerPridE,53720198,RA38,71913533,"76,219,951","945,271,554","1,938,600","719,739","785,469","51,522,038","21,254,105","2,526,587,428","46,939","3,431,922",945271554,0,FALSE
2021-11-23,Dantss个,Dantss个,50114134,RR38,71671283,"77,063,994","843,853,688","2,740,712","2,293,992","1,664,573","57,523,507","12,841,210","2,897,162,720","104,402","3,963,649",843853688.4,-0.399999976158142,FALSE
2021-11-23,FrankIyn,FrankIyn,7143022,RP38,71630438,"97,417,817","1,201,391,106","2,662,680","2,664,310","6,735,555","53,851,771","31,503,501","9,578,350,544","58,385","8,739,244",1201391106,0,FALSE
2021-11-23,Atreus591,Atreus591,70857667,RA38,71587912,"27,464,277","362,381,647","380,216","113,599","1,128,234","15,927,909","9,914,319","2,341,343,997","35,191","2,983,749",362381647.2,-0.199999988079071,FALSE
2021-11-23,实意ʚevyɞ,实意ʚevyɞ,31895462,RP38,71310140,"64,735,366","672,906,072","11,463,372","996,778","1,925,623","34,607,451","15,742,142","12,418,523,469","100,919","11,481,880",672906072.4,-0.399999976158142,FALSE
2021-11-23,Yakoo OG,Yakoo OG,46972060,RR38,71098815,"83,257,082","881,034,107","4,593,299","1,701,218","2,680,418","61,965,160","12,316,987","2,218,200,811","76,065","4,447,785",881034107.8,-0.799999952316284,FALSE
2021-11-23,乂 HYDRA 乂,乂 HYDRA 乂,39250773,RP38,70951206,"78,476,615","790,291,373","17,922,186","1,420,217","1,670,713","37,208,633","20,254,866","2,805,317,281","65,565","5,657,630",790291373.2,-0.200000047683716,FALSE
2021-11-23,Kingsummer OG,Kingsummer OG,59331015,RA38,70860208,"50,564,371","293,218,565","6,744,188","18,425,035","4,515,082","18,064,199","2,815,867","2,353,776,463","16,521","3,797,384",293218565.6,-0.600000023841858,FALSE
2021-11-23,TimeWizard x,TimeWizard x,51632421,RA38,70839201,"40,839,643","312,623,431","13,391,536","1,898,979","3,797,699","14,407,221","7,344,208","2,079,399,257","86,129","3,409,630",312623431.2,-0.199999988079071,FALSE
2021-11-23,Duᶜᵏ Peachy,Duᶜᵏ Peachy,10882519,RK38,70758688,"36,374,078","496,725,727","535,288","239,623","179,456","21,297,262","14,122,449","10,628,386,347","89,193","5,719,130",496725727.6,-0.600000023841858,FALSE
2021-11-23,COMANDANDE,COMANDANDE,59400106,RK38,70180629,"35,417,521","387,124,774","5,590,372","654,894","717,018","18,727,590","9,727,647","370,294,237","63,765","3,293,119",387124774.4,-0.399999976158142,FALSE
2021-11-23,义Babyy义,义Babyy义,26254887,RP38,70032175,"102,328,472","1,210,992,753","3,968,939","3,666,607","3,803,223","63,014,120","27,875,583","7,761,999,436","74,617","7,632,126",1210992753.8,-0.799999952316284,FALSE
2021-11-23,雨Kuma雨,雨Kuma雨,20446496,RK38,69666322,"72,555,256","878,058,963","3,070,376","1,797,775","2,326,467","44,266,929","21,093,709","1,776,161,095","92,944","7,910,138",878058963.2,-0.200000047683716,FALSE
2021-11-23,Candyrain,Candyrain,48281776,RK38,69561893,"47,215,543","489,598,418","2,473,390","2,841,554","4,781,448","27,808,818","9,310,333","860,423,450","67,763","3,684,889",489598418,0,FALSE
2021-11-23,BDGㅊHR Habib,BDGㅊHR Habib,36145615,RR38,69300877,"135,290,332","1,186,074,915","32,086,327","2,713,698","2,302,266","79,873,963","18,314,078","4,006,555,661","107,068","5,924,830",1186074915.4,-0.400000095367432,FALSE
2021-11-23,User 21,User 21,13373896,RK38,69251032,"42,963,740","133,880,084","32,700,034","557,722","39,296","6,726,631","2,940,057","1,697,934,874","42,942","4,049,271",133880084.8,-0.799999997019768,FALSE
2021-11-23,メFeldjager,メFeldjager,54912695,RP38,69096289,"102,451,173","1,079,722,974","9,214,861","6,006,320","7,394,908","56,041,395","23,793,689","8,834,448,337","70,632","9,040,701",1079722974.2,-0.200000047683716,FALSE
2021-11-23,LESHiy,LESHiy,62323092,RA38,69033432,"82,570,925","929,852,766","3,924,584","8,514,576","3,891,447","42,833,345","23,406,973","399,106,666","152,321","5,345,685",929852766.8,-0.799999952316284,FALSE
2021-11-23,BigTruck,BigTruck,11740217,RR38,68963854,"96,000,051","1,063,653,739","4,888,849","2,726,514","7,310,373","59,350,485","21,723,830","4,882,098,494","29,192","7,755,110",1063653739.8,-0.799999952316284,FALSE
2021-11-23,minero21,minero21,98013414,Ri38,68949773,"70,424,661","509,750,739","7,930,578","5,625,949","14,007,779","41,632,549","1,227,806","672,507,713","18,001","4,418,366",509750739.6,-0.600000023841858,FALSE
2021-11-23,BabyfuzZy,BabyfuzZy,12168629,RR38,68896448,"36,198,085","449,299,626","665,901","425,132","2,065,223","22,078,129","10,963,700","2,209,423,701","51,466","5,143,446",449299626.2,-0.199999988079071,FALSE
2021-11-23,Chinese299,Chinese299,51061315,RA38,68747342,"89,469,085","345,166,107","57,246,797","3,820,808","2,200,093","20,675,298","5,526,089","1,338,889,903","37,573","4,510,666",345166107.4,-0.399999976158142,FALSE
2021-11-23,乄 Gembel 乄,乄 Gembel 乄,33305369,RK38,68737759,"47,918,581","543,416,504","4,635,662","738,295","1,171,548","29,113,493","12,259,583","1,205,437,815","79,440","4,603,102",543416504.4,-0.399999976158142,FALSE
2021-11-23,ɳɢʋpɪ OG,nɢupɪ OG,59010105,RA38,68731697,"59,037,888","580,553,961","8,025,688","846,894","1,870,209","39,612,774","8,682,323","3,246,296,235","92,355","3,172,815",580553961.6,-0.600000023841858,FALSE
2021-11-23,El3ctricity,El3ctricity,7568329,RA38,68704196,"63,133,414","751,913,087","2,292,476","1,222,056","3,802,825","38,252,196","17,563,861","4,401,442,249","35,018","6,582,180",751913087.2,-0.200000047683716,FALSE
2021-11-23,DesaSasarean OG,DesaSasarean OG,59171934,RP38,68679824,"40,493,669","363,970,626","9,742,921","385,237","1,156,017","22,756,238","6,453,256","928,319,213","79,249","2,642,463",363970626.2,-0.199999988079071,FALSE
2021-11-23,M3llow Queen x,M3llow Queen x,26877031,Ri38,68666601,"19,935,544","279,189,534","194,761","141,668","129,984","11,103,531","8,365,600","5,401,935,427","40,820","3,806,168",279189534.2,-0.199999988079071,FALSE
2021-11-23,J E L i B E A N,J E L i B E A N,12358600,RR38,68644650,"111,482,961","1,177,790,763","6,191,587","2,856,605","4,816,599","80,079,056","17,539,114","4,642,818,589","74,544","6,109,320",1177790763.4,-0.400000095367432,FALSE
2021-11-23,Lego Batman,Lego Batman,62935309,RP38,68590548,"37,723,382","418,301,188","5,619,744","825,478","1,549,346","18,524,738","11,204,076","2,027,582,938","87,028","4,310,231",418301188.8,-0.800000011920929,FALSE
2021-11-23,Alotta Fagina,Alotta Fagina,16891821,RK38,68399585,"46,522,835","583,744,478","629,723","120,710","485,386","32,430,475","12,856,541","14,458,674,516","103,663","5,362,569",583744478.6,-0.600000023841858,FALSE
2021-11-23,Vivadiva,Vivadiva,96566351,RR38,68248553,"77,976,781","707,638,192","2,698,270","4,316,929","5,791,060","62,811,000","2,359,522","1,842,061,860","12,615","1,557,299",707638192,0,FALSE
2021-11-23,a4dani,a4dani,73551691,RP38,68197091,"73,462,566","520,773,495","28,150,609","2,398,104","2,999,384","29,993,975","9,920,494","3,460,501,841","77,319","3,766,184",520773495.8,-0.800000011920929,FALSE
2021-11-23,Shadowofnite,Shadowofnite,64023189,RX38,68030333,"8,249,635","80,514,757","534,737","311,786","1,137,727","5,007,437","1,257,948","607,005,611","65,578","1,022,035",80514757.4,-0.400000005960465,FALSE
2021-11-23,Lazy Luffy,Lazy Luffy,61950882,RA38,67980170,"78,105,869","731,222,030","6,927,951","8,074,460","7,422,855","42,961,596","12,719,007","3,408,062,643","47,755","7,757,072",731222030.2,-0.200000047683716,FALSE
2021-11-23,Alischer,Alischer,6488711,RA38,67865478,"249,914,557","2,479,538,420","42,535,634","1,980,190","3,311,821","158,791,461","43,295,451","10,676,283,578","138,761","17,137,662",2479538420.8,-0.800000190734863,FALSE
2021-11-23,HunterDemons,HunterDemons,56345194,RR38,67587429,"168,917,499","1,234,580,551","47,435,295","15,183,548","10,091,359","76,978,498","19,228,799","4,990,046,123","63,782","6,476,972",1234580551,0,FALSE
2021-11-23,Hopesyy,Hopesyy,27737243,RK38,67542150,"17,894,733","243,702,714","524,814","247,808","519,404","11,102,962","5,499,745","2,263,931,861","15,055","4,253,435",223702714.8,19999999.2,Y
2021-11-23,artemɪsɪa,artemɪsɪa,25534380,RR38,67360652,"57,467,544","761,602,909","1,828,006","436,464","1,378,735","32,163,734","21,660,605","3,125,657,233","109,477","6,380,484",761602909.2,-0.200000047683716,FALSE
2021-11-23,MUshO,MUshO,12971051,RK38,67311718,"61,106,436","337,142,433","36,704,277","572,510","188,387","14,492,223","9,149,039","2,672,447,718","29,821","6,463,133",337142433.4,-0.399999976158142,FALSE
2021-11-23,Jessy Jr,Jessy Jr,17256004,RA38,67306755,"69,899,747","566,783,470","25,346,133","815,109","1,252,679","29,464,321","13,021,505","5,316,193,896","51,563","7,369,723",566783470.6,-0.600000023841858,FALSE
2021-11-23,Kоlуan,Kоlуan,62080073,RK38,67182874,"84,854,223","779,224,894","13,584,344","4,880,016","6,673,481","45,427,357","14,289,025","1,702,207,029","80,706","3,295,423",779224894.8,-0.799999952316284,FALSE
2021-11-23,AssAssin A,AssAssin A,52419470,RA38,66921805,"60,568,310","656,751,904","3,561,882","1,794,209","4,834,015","37,444,903","12,933,301","3,938,632,055","60,150","5,650,691",656751904.4,-0.399999976158142,FALSE
2021-11-23,St0ned Panda420,St0ned Panda420,21998284,RR38,66888814,"23,974,463","205,528,794","4,411,330","560,798","900,918","16,210,708","1,890,709","3,157,079,159","36,852","5,467,919",205528794,0,FALSE
2021-11-23,パンダPandà,パンダPanda,53565432,RA38,66804669,"61,922,473","722,350,582","3,557,753","1,732,015","1,424,943","39,168,001","16,039,761","1,187,367,892","88,840","5,003,271",722350582.6,-0.600000023841858,FALSE
2021-11-23,Lazy ﾒ Blue,Lazy ﾒ Blue,62946708,RR38,66663732,"46,963,638","622,966,041","1,408,157","657,503","643,101","26,630,054","17,624,823","333,583,627","106,961","4,665,229",622966041.4,-0.399999976158142,FALSE
2021-11-23,ll Taiga ll,ll Taiga ll,19036336,,66489665,"102,554,236","889,174,995","27,212,659","3,052,650","5,923,361","47,337,760","19,027,806","701,142,656","71,145","11,988,503",889174995.8,-0.799999952316284,FALSE
2021-11-23,R U M A 云,R U M A 云,41779923,RR38,65478828,"134,713,210","1,242,005,145","15,398,888","6,619,840","10,240,672","86,435,320","16,018,490","11,508,728,481","108,269","6,697,624",1242005145.6,-0.599999904632568,FALSE
2021-11-23,Fàtty,Fatty,53573536,RA38,65405660,"61,346,885","750,131,047","856,719","1,229,366","1,407,778","41,519,058","16,333,964","2,185,034,814","81,024","5,373,467",750131047.8,-0.799999952316284,FALSE
2021-11-23,Kopi no sugar,Kopi no sugar,64306210,RA38,65240851,"49,359,515","407,931,569","17,876,195","673,954","448,108","20,600,917","9,760,341","2,226,392,128","79,653","4,867,991",407931569,0,FALSE
2021-11-23,PintossauroRex,PintossauroRex,40299040,RP38,64894417,"96,324,633","940,015,910","6,597,933","5,032,408","5,500,237","67,725,054","11,469,001","8,957,547,395","71,484","5,285,540",940015910.6,-0.600000023841858,FALSE
2021-11-23,M3llow KiNg x,M3llow KiNg x,27082807,Ri38,64503043,"21,942,716","255,739,753","874,285","567,644","639,622","14,535,218","5,325,947","2,758,969,389","36,838","4,487,738",255739753,0,FALSE
2021-11-23,DĒMŒN,DEMOEN,61847388,RR38,64377713,"53,745,460","504,815,923","10,391,145","2,468,282","1,724,655","29,232,505","9,928,873","1,279,661,845","86,212","5,688,743",504815923,0,FALSE
2021-11-23,Drúnken Arina,Drunken Arina,62608777,DK38,64375392,"32,438,876","330,203,455","1,682,958","3,185,558","3,470,817","17,237,838","6,861,705","2,873,816,631","20,703","5,189,498",330203455.6,-0.600000023841858,FALSE
2021-11-23,MongD2,MongD2,58810130,RK38,64316002,"33,796,326","391,660,553","2,889,189","647,600","503,889","20,734,100","9,021,548","2,276,616,657","88,157","3,229,110",391660553.8,-0.800000011920929,FALSE
2021-11-23,DarthB殺無赦,DarthB殺無赦,39190271,RK38,63895821,"38,654,049","198,245,736","5,178,204","14,307,064","8,134,942","8,462,058","2,571,781","1,349,925,800","16,800","1,992,200",198245736.8,-0.800000011920929,FALSE
2021-11-23,Bajietong OG,Bajietong OG,14020401,RR38,63826179,"21,307,966","215,746,276","4,053,802","477,433","119,005","11,964,989","4,692,737","3,139,833,990","51,765","5,681,828",215746276.4,-0.400000005960465,FALSE
2021-11-23,Ring shoes care,Ring shoes care,45764094,RR38,63771296,"60,017,015","307,064,430","28,465,812","4,437,999","4,956,155","17,047,033","5,110,016","1,832,225,050","10,655","2,945,787",307064430.4,-0.399999976158142,FALSE
2021-11-23,Explosive Skull,Explosive Skull,13371305,RK38,63618052,"29,717,273","294,243,985","5,969,475","843,942","198,149","16,354,453","6,351,254","1,871,877,104","33,422","5,870,432",294243985,0,FALSE
2021-11-23,Taco Banderas,Taco Banderas,12168880,RR38,63541833,"27,611,183","314,877,480","1,377,782","596,274","1,269,544","17,902,046","6,465,537","3,586,353,324","65,912","5,647,490",314877480.4,-0.399999976158142,FALSE
2021-11-23,暗 Sham 叁肆,暗 Sham 叁肆,16921563,RR38,63294682,"75,843,245","832,850,852","10,654,710","1,093,538","3,886,561","39,118,213","21,090,223","7,901,108,442","56,886","6,315,258",832850852,0,FALSE
2021-11-23,Alungga,Alungga,23896432,RP38,63164326,"171,214,823","2,190,518,423","11,163,626","4,366,744","3,070,570","88,500,773","64,113,110","8,425,802,895","36,158","9,336,943",2190518423.2,-0.199999809265137,FALSE
2021-11-23,Lady Manor,Lady Manor,13551576,RR38,63142185,"35,258,937","419,600,832","750,292","316,200","802,626","25,218,851","8,170,968","5,729,850,776","15,206","5,276,432",419600832.4,-0.399999976158142,FALSE
2021-11-23,くˢᶜᵃʳʸ,くsᶜaʳy,29489887,RR38,62912551,"23,356,069","266,078,337","684,715","357,420","779,956","16,857,283","4,676,695","5,502,524,456","49,387","4,478,148",266078337,0,FALSE
2021-11-23,Pand4Zinc 永,Pand4Zinc 永,54530345,RA38,62878686,"146,903,643","1,632,394,978","15,193,681","1,405,203","1,839,799","95,011,256","33,453,704","2,264,212,781","59,099","3,488,776",1632394978.2,-0.200000047683716,FALSE
2021-11-23,Louylou,Louylou,9771821,RK38,62848193,"31,302,401","353,487,661","2,865,445","234,262","257,322","20,749,068","7,196,304","4,847,399,533","35,932","8,033,450",353487661,0,FALSE
2021-11-23,KinSy,KinSy,60296881,RK38,62835938,"15,126,845","180,942,136","490,512","423,319","193,619","10,116,498","3,902,897","551,763,674","112,780","3,049,650",180942136.4,-0.400000005960465,FALSE
2021-11-23,M3llowMabrock x,M3llowMabrock x,63811771,Ri38,62736274,"55,612,629","501,386,281","2,417,989","4,213,889","5,728,404","39,548,565","3,703,782","1,841,359,225","18,412","4,542,496",501386281.8,-0.800000011920929,FALSE
2021-11-23,MOTOROLА,MOTOROLА,38980106,RP38,62657661,"101,735,810","1,033,121,655","10,659,007","5,356,367","5,118,930","61,222,872","19,378,634","2,925,572,214","75,308","6,155,695",1033121655.4,-0.399999976158142,FALSE
2021-11-23,Phorak,Phorak,11328321,RA38,62623912,"49,168,550","638,678,446","674,040","269,125","635,007","31,634,220","15,956,158","6,134,718,533","95,906","7,190,798",638678446,0,FALSE
2021-11-23,FHK HellAngel,FHK HellAngel,39637709,RP38,62437098,"51,918,870","509,273,747","6,559,977","2,474,976","2,630,890","31,257,230","8,995,797","6,627,926,445","39,784","3,870,824",509273747.4,-0.399999976158142,FALSE
2021-11-23,sant9gо,sant9gо,57442278,RA38,62269969,"53,643,043","660,868,652","3,430,542","1,596,052","714,310","30,390,958","17,511,181","1,830,574,776","95,250","3,104,214",660868652.4,-0.399999976158142,FALSE
2021-11-23,Sirvano,Sirvano,60954941,RP38,62203376,"68,698,356","578,397,141","9,384,969","5,852,687","6,808,091","39,546,977","7,105,632","358,819,347","75,420","3,956,950",578397141.8,-0.799999952316284,FALSE
2021-11-23,么 Explech 么,么 Explech 么,62289360,RR38,62161545,"53,114,307","627,508,243","3,513,315","1,780,996","1,590,417","30,770,966","15,458,613","3,402,868,643","85,754","4,922,880",627508243,0,FALSE
