Governor ID,Unnamed: 0,Unnamed: 0.1,Date,Name,ASCII Name,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,KP By Kills,Kill Points_diff,T1 Kills_diff,T2 Kills_diff,T3 Kills_diff,T4 Kills_diff,T5 Kills_diff,RSS Assistance_diff,Dead Troops_diff
53399282,1759,448,2021-11-22,Memorize 150421,Memorize 150421,Ri38,29808543.0,16223322,96292883,2365515,4864331,2806447,4887525,1299504,369915594,13547,3577077,96292883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53410809,1765,282,2021-11-22,HatredCopter,HatredCopter,KotF,27096769.0,325063,4549430,7530,5554,6309,160182,145488,4818626900,4478,2216895,4549430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53459290,1771,543,2021-11-22,Qitiandsheng永,Qitiandsheng永,RR38,74034082.0,85329374,930333439,9663706,1724086,3313504,50086305,20541773,3109628192,97763,5931100,930333439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53474171,1777,27,2021-11-22,Ahmad 81,Ahmad 81,RA38,61609173.0,63231340,443281041,27726019,703182,863551,24589649,9348939,1476144358,90893,5230923,443281041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53562053,1783,174,2021-11-22,Daduck,Daduck,RA38,83540434.0,144546407,1653677746,14422314,1661212,1788625,89316876,37357380,828050143,93620,8507304,1653677746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53565432,1789,931,2021-11-22,パンダPandà,パンダPanda,RA38,66804669.0,61922473,722350582,3557753,1732015,1424943,39168001,16039761,1187367892,88840,5003271,722350582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53572619,1795,287,2021-11-22,High Mage Cowl,High Mage Cowl,RA38,73398189.0,43048283,421723118,7966640,1141547,1303274,24010284,8626538,211889802,36001,6873126,421723118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53573536,1801,247,2021-11-22,Fàtty,Fatty,RA38,65405660.0,61346885,750131047,856719,1229366,1407778,41519058,16333964,2185034814,80997,5373467,750131047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53639563,1807,661,2021-11-22,TF26 OG,TF26 OG,RP38,57220020.0,42030668,147586972,29246241,1593828,556997,7634996,2998606,1475094062,37675,3064211,147586972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53653040,1813,751,2021-11-22,ZR Hüntęr,ZR Hunter,KotF,37052388.0,6118844,32699190,1165144,1524870,949323,2397101,82406,1803203886,11022,931082,32699190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53702653,1819,175,2021-11-22,Danrif 冬,Danrif 冬,RA38,55353384.0,48286548,544426520,3470013,329495,703802,33540644,10242594,926376412,22283,4061235,544426520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53720198,1825,625,2021-11-22,SinnerPridE,SinnerPridE,RA38,71913533.0,76219951,945271554,1938600,719739,785469,51522038,21254105,2526587428,46939,3431922,945271554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53734445,1831,81,2021-11-22,Barbosah,Barbosah,RA38,78606358.0,149735522,1456827508,13684261,10232831,10643061,91245463,23929906,732703098,49374,9076466,1456827508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53803289,1837,907,2021-11-22,ᵀᴴᴱWIZARD,TᴴᴱWIZARD,Rt38,40146395.0,3861040,35407085,89589,231924,893530,2156874,489123,622644850,9508,2275273,35407085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53938211,1843,253,2021-11-22,GXarwana,GXarwana,RX38,43087558.0,7882427,69195637,394136,867684,880128,5094865,645614,4599388679,32172,1040929,69195637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54128420,1849,561,2021-11-22,Rack7,Rack7,RA38,44235356.0,34648906,419062823,1144889,311954,412742,23902745,8876576,1134566226,80470,5424918,419062823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54234687,1855,2677,2021-12-02,SoujiroLEE,SoujiroLEE,RN38,31328035.0,2225935,27237865,73996,75701,245551,1052428,778259,7790340226,13163,2552451,27237865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54378153,1860,782,2021-11-22,fluorin4ek,fluorin4ek,RP38,61751478.0,89182762,957342971,8149366,2684836,2894629,57031371,18422560,2001487370,113247,5798112,957342971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54530345,1866,521,2021-11-22,Pand4Zinc 永,Pand4Zinc 永,RA38,62878686.0,146903643,1632394978,15193681,1405203,1839799,95011256,33453704,2264212781,59084,3488776,1632394978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54912695,1872,933,2021-11-22,メFeldjager,メFeldjager,RP38,69096289.0,102451173,1079722974,9214861,6006320,7394908,56041395,23793689,8834448337,70632,9040701,1079722974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54977338,1878,439,2021-11-22,Marcusᴳᴺᴳ,Marcusᴳᴺᴳ,RR38,136854926.0,213401766,2335953895,25345707,5940628,8389837,118906773,54818821,1273113756,72790,12456493,2335953895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55086798,1884,278,2021-11-22,Haladîr,Haladir,RR38,58193320.0,83798734,1025316839,3119999,1720647,1805839,52901679,24250570,2330318098,84072,5392367,1025316839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55094256,1890,712,2021-11-22,Vieja Tsunade,Vieja Tsunade,RR38,36939705.0,15732386,150992328,733580,988238,1715654,10389176,1905738,1205934941,18127,2578779,150992328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55127138,1896,750,2021-11-22,ZR Hüntręss,ZR Huntress,KotF,24481075.0,1611034,15397864,36520,24405,35790,1508779,5540,1109723740,2932,128988,15397864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55133103,1899,698,2021-11-22,Tsunade     WTF,Tsunade     WTF,#N/A,24440943.0,2245139,22411007,113436,257921,40197,1496001,337584,1693055003,9250,3080534,22411007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55136170,1900,459,2021-11-22,Miniᴳᴺᴳ,Miniᴳᴺᴳ,F38N,40509745.0,381422,4592699,16867,15447,38613,180592,129903,5468435854,5225,1456685,4592699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55157892,1906,3998,2021-12-09,4Zinc,4Zinc,Rw38,18169899.0,245318,2456749,3719,14448,22560,175495,29096,4941781093,3033,2232648,2456749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179400,1907,488,2021-11-22,NO Rainbow Lexa,NO Rainbow Lexa,RX38,29425312.0,1031572,9481711,178366,89044,53680,515641,194841,139221227,13128,779196,9481711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55423883,1913,832,2021-11-22,suppermen  1,suppermen  1,DK38,25541536.0,5168955,22629637,1861765,1253539,132089,1920939,623,19780305207,5049,264091,22629637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551404,1919,800,2021-11-22,mini Hoolee,mini Hoolee,RB38,34874970.0,3564222,41533652,1163021,119,0,672083,1728999,14170974854,21178,4655164,41533652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55565597,1925,785,2021-11-22,goeland27,goeland27,Ri38,43809307.0,1922384,20508431,102297,156895,85288,1172505,405399,46192510,16570,3179811,20508431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55567655,1931,212,2021-11-22,Equuleus,Equuleus,Rt38,41094994.0,7554054,84032765,208565,491382,511822,4588470,1753815,1696761929,52440,1877877,84032765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55584994,1937,586,2021-11-22,RunnerD,RunnerD,KotF,42705222.0,9387170,107950433,356067,353829,138818,6415283,2123173,6197835832,43810,3857561,107950433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55587705,1943,431,2021-11-22,MBDB,MBDB,RX38,31269528.0,9953526,81358046,1954441,377499,827160,5898500,895926,539319699,30425,3515122,81358046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55784967,1949,377,2021-11-22,Lazy lady bep,Lazy lady bep,RP38,58135681.0,29869887,308471114,1728870,2999657,2759869,15654327,6727164,2567322089,49026,4464594,308471114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55846661,1955,447,2021-11-22,Melo 06,Melo 06,Rt38,40654483.0,4638757,27823933,1528937,314990,630124,1892645,272061,1060868378,21027,1912478,27823933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55851284,1961,473,2021-11-22,Mr Kaoz,Mr Kaoz,RP38,60512822.0,59304151,467632433,5156936,9412952,8330818,31361703,5041742,3874937646,70705,5338837,467632433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55874646,1967,487,2021-11-22,NEMOᴹⱽ,NEMOMⱽ,RP38,50818523.0,75870643,550699782,11301280,8454868,14375930,36074523,5664042,15522758272,104095,7730254,550699782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55889857,1973,122,2021-11-22,CAP Farm,CAP Farm,Hp38,24472582.0,291207,5442952,1500,3022,3562,24010,259113,3812976730,8183,749826,5442952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55986797,1979,386,2021-11-22,LeoBoyy,LeoBoyy,Rt38,33462480.0,3549890,37998333,149195,122138,172042,2509425,597090,3239439566,19727,1243570,37998333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56084361,1985,613,2021-11-22,Seon deok,Seon deok,RP38,46208669.0,20245329,119719150,6564201,2510490,1484095,8628191,1058352,2085196347,52290,3227541,119719150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56131025,1991,852,2021-11-22,Åmmōnïå,AmmonIa,Rt38,30595679.0,19072648,118663659,6247949,1377027,1961704,8290616,1195352,1999736854,8119,3170179,118663659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56189359,1995,404,2021-11-22,LuffyLikePuffy,LuffyLikePuffy,F38s,24312907.0,1991615,9809379,427797,795039,162583,464051,142145,358639953,5989,811877,9809379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56223472,1996,729,2021-11-22,Wings of Yolo,Wings of Yolo,RP38,46035019.0,40178250,460181976,2093142,616596,1593024,26535170,9340318,2487016093,109466,7126525,460181976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56267611,2002,445,2021-11-22,MatYaki,MatYaki,RX38,46255487.0,15767558,115787646,5058003,1034726,974036,6520541,2180252,2635463349,32522,3067401,115787646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56316995,2008,727,2021-11-22,Wings of Lib,Wings of Lib,RR38,46873938.0,35869399,293035514,10695833,706421,578389,19060517,4828239,2031585218,48361,2952872,293035514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56345194,2014,296,2021-11-22,HunterDemons,HunterDemons,RR38,67587429.0,168917499,1234580551,47435295,15183548,10091359,76978498,19228799,4990046123,63782,6476972,1234580551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56558968,2020,719,2021-11-22,WO SpiderSam,WO SpiderSam,Rt38,36183925.0,20681773,188676464,1541353,1747172,1571015,13785487,2036746,1999395575,27824,1432636,188676464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56567751,2026,2823,2021-12-02,piratepunisher,piratepunisher,Rt38,30965478.0,2361503,24816328,59301,105702,57961,1840956,297583,134458981,18042,2946719,24816328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56668188,2031,338,2021-11-22,KaptenKenzo,KaptenKenzo,Rt38,27853668.0,25034567,159977531,2918475,4266351,4971151,12659527,219063,313974324,8568,1604366,159977531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56911574,2037,888,2021-11-22,ᴵᴺ Ahok OG,lᴺ Ahok OG,Ri38,32905112.0,10015672,82937127,2228948,279615,338787,6278948,889374,571665464,25418,2099944,82937127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57008215,2043,413,2021-11-22,M3llow Abdi1838,M3llow Abdi1838,Ri38,27281752.0,6873796,48393344,1096020,761069,1433203,3075089,508415,1193051255,9987,1541131,48393344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57069821,2049,992,2021-11-22,齐天大圣17,齐天大圣17,Vdcm,43795755.0,3039285,35703302,225801,211417,179807,1392912,1029348,7053770323,16083,1839335,35703302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57087134,2055,580,2021-11-22,Roi René 49,Roi Rene 49,Ri38,30187473.0,2937345,19738456,450183,635834,366238,1279000,206090,351080910,15567,2013026,19738456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57141256,2061,238,2021-11-22,FlammA,FlammA,RA38,79160201.0,67763333,972686265,774746,377663,365995,35458657,30786272,3441950845,100515,4678464,972686265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5716022,2067,864,2021-11-22,ɴooᴅʟᴇ,ɴooᴅʟᴇ,RA38,41297249.0,985076,11414410,0,0,0,828711,156365,2507262101,41038,1021934,11414410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57177740,2073,748,2021-11-22,Z theFarmer,Z theFarmer,RP38,49295934.0,8953243,117928651,436455,851051,85147,3581313,3999277,3034341587,27213,2960050,117928651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57403982,2079,460,2021-11-22,MmDASHᶤᶺ,MmDASHIᶺ,RX38,40731219.0,2107891,24290864,15752,15382,7375,1716019,353363,1212208898,25733,1333259,24290864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57418518,2085,259,2021-11-22,Goolins,Goolins,Rg38,43691553.0,14638485,127539330,1602772,1461840,1966459,7571902,2035512,4029941686,84634,4606919,127539330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57442278,2091,821,2021-11-22,sant9gо,sant9gо,RA38,62269969.0,53643043,660868652,3430542,1596052,714310,30390958,17511181,1830574776,95250,3104214,660868652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57637301,2097,229,2021-11-22,Farm Nit,Farm Nit,F38b,27437800.0,2015720,14562103,338795,137020,229751,1290178,19976,5850306053,6651,1107392,14562103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57893941,2103,135,2021-11-22,Carnitas955,Carnitas955,RE38,25382259.0,454123,1454174,154592,163200,44409,91922,0,1415945809,3766,100537,1454174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57922872,2109,853,2021-11-22,ÆTERNALS,AETERNALS,RK38,46498772.0,30445775,214368399,7797929,2376597,2860480,15160168,2250601,2416890366,61098,4889030,214368399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58025104,2115,827,2021-11-22,sinnerpride2,sinnerpride2,KotF,27091437.0,109056,1446965,1368,3070,10698,48064,45856,2449215008,2310,360679,1446965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58137034,2121,709,2021-11-22,Valkilittl,Valkilittl,F38Y,24084935.0,1055855,6172652,391503,13192,118517,505896,26747,5357266838,6011,2725825,6172652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58195110,2122,754,2021-11-22,Zenxer,Zenxer,RK38,44887785.0,18968335,141531918,6767374,1071260,468166,7706744,2954791,369100457,26773,1414914,141531918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58216523,2128,566,2021-11-22,ReX ʳᴼᵏ,ReX ʳᴼᵏ,RR38,51076139.0,56892626,547217572,12718923,1175527,1059026,30069637,11869513,866966829,26755,4665530,547217572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58310757,2134,347,2021-11-22,Killplus,Killplus,Vdcm,47917193.0,12861985,112200981,2204837,812180,1583511,6142753,2118704,223352207,25091,2845524,112200981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58351719,2140,414,2021-11-22,M3llow Choncc,M3llow Choncc,Rg38,26058808.0,4155022,15395132,744601,2006038,569109,774778,60496,336623917,7077,863410,15395132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58359807,2146,556,2021-11-22,RC STING,RC STING,RX38,41552753.0,33143344,278615712,7368532,1566974,482062,20243571,3482205,2483528945,45870,2229028,278615712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58442808,2152,295,2021-11-22,HotShotTiger,HotShotTiger,RR38,81861239.0,132671339,1491498403,11216989,7775172,2334653,76252445,35092080,5551884670,89950,5636251,1491498403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58443603,2158,633,2021-11-22,SlaveTiger,SlaveTiger,F380,27945243.0,955423,4875026,188553,125889,321317,309301,10363,6560459316,6496,615845,4875026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58455235,2164,614,2021-11-22,ServantTiger,ServantTiger,F380,26811540.0,1343650,8620216,160284,70670,618905,390462,103329,6447837959,6380,573861,8620216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58615587,2170,76,2021-11-22,Bangᴿⱽ,BangRⱽ,RK38,41794378.0,37501594,340439995,5598999,2467896,4903691,17585052,6945956,1326365163,46175,3170224,340439995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58681682,2176,384,2021-11-22,Lemon彩虹,Lemon彩虹,Rw38,25041559.0,7399239,62821624,297040,470763,1374335,4881867,375234,369544731,17659,380515,62821624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58698652,2182,112,2021-11-22,BubblesLvs2Farm,BubblesLvs2Farm,[{Hp38]Humble plebeians,41383339.0,15156585,149420372,2273572,501604,986700,8387853,3006856,4378895736,22771,2494541,149420372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58810130,2188,465,2021-11-22,MongD2,MongD2,RK38,64316002.0,33796326,391660553,2889189,647600,503889,20734100,9021548,2276616657,88157,3229110,391660553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58815176,2194,758,2021-11-22,Zinaidâ,Zinaida,Rt38,26347122.0,2275125,8201762,1332723,466233,72793,135594,267782,3627240813,7551,571171,8201762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58839227,2200,275,2021-11-22,HEathens,HEathens,Rg38,24375497.0,1314774,2405688,450053,740371,68094,56256,0,202858584,11093,75182,2405688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58883891,2204,713,2021-11-22,VikThōr,VikThor,RR38,158181873.0,576661016,7456978028,11062413,27576674,18183072,306989723,212849134,3315536264,55577,18497809,7456978028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58920386,2210,4083,2021-12-09,M3llow Empress,M3llow Empress,Ri38,21834568.0,534319,5877565,20337,9154,6955,413009,84864,3394092905,5894,1279537,5877565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58968368,2211,925,2021-11-22,ゼロツー      002,ゼロツー      002,Rg38,25822415.0,4227836,39404598,242220,236519,296009,3136268,316820,987826301,11512,519042,39404598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58996561,2217,147,2021-11-22,Chrollо,Chrollо,RR38,85677856.0,80438628,1098777427,1349089,1385050,1600695,43274115,32829679,3058731503,113426,6657861,1098777427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59010105,2223,863,2021-11-22,ɳɢʋpɪ OG,nɢupɪ OG,RA38,68731697.0,59037888,580553961,8025688,846894,1870209,39612774,8682323,3246296235,92355,3172815,580553961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59069826,2229,662,2021-11-22,THE BABY,THE BABY,Rw38,23816056.0,1814160,6318608,343071,921940,182206,366157,786,813389366,4686,1425032,6318608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59151829,2233,747,2021-11-22,Yura09 OG,Yura09 OG,RK38,43430872.0,21709152,215367092,982930,1895883,1764980,13698836,3366523,2513641481,41271,4552839,215367092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59160864,2239,818,2021-11-22,rank dark ue,rank dark ue,Ri38,26088657.0,8158462,30496842,2261110,2939815,1010985,1880999,65553,708518488,17089,1784700,30496842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59171934,2245,182,2021-11-22,DesaSasarean OG,DesaSasarean OG,RP38,68679824.0,40493669,363970626,9742921,385237,1156017,22756238,6453256,928319213,79249,2642463,363970626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59324361,2251,118,2021-11-22,Bōt,Bot,RK38,58364219.0,47044520,483454344,5175262,1510098,1725969,30016860,8616331,1588078937,23691,3259691,483454344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59331015,2257,352,2021-11-22,Kingsummer OG,Kingsummer OG,RA38,70860208.0,50564371,293218565,6744188,18425035,4515082,18064199,2815867,2353776463,16521,3797384,293218565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59373607,2263,4228,2021-12-09,ᵈᶦʳᵗʸZA,dIʳᵗyZA,Rw38,19286808.0,8643329,23628561,1561477,3891127,2752923,423372,14430,5195368930,14171,1307855,23628561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400106,2264,126,2021-11-22,COMANDANDE,COMANDANDE,RK38,70180629.0,35417521,387124774,5590372,654894,717018,18727590,9727647,370294237,63765,3293119,387124774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59438289,2270,195,2021-11-22,Drëkkles,Drekkles,RK38,58625321.0,20628784,233826528,1062830,778073,493089,13581038,4713754,3074327883,40110,3253191,233826528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5944784,2276,293,2021-11-22,Hoolee,Hoolee,RP38,73075719.0,53891837,707280277,4919357,159357,141933,26801384,21869806,10241448167,115904,8658604,707280277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59692706,2282,452,2021-11-22,MikeScofield OG,MikeScofield OG,RX38,45153630.0,12659131,132732247,919098,1274803,269418,7499509,2696303,1209824244,13480,3467412,132732247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59797086,2288,507,2021-11-22,Odysseus シ,Odysseus シ,F38i,81571853.0,59831411,761161783,2693466,1581074,1175598,33486691,20894582,647873271,43454,2410428,761161783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59951634,2294,5,2021-11-22,420 panda,420 panda,Rw38,26666831.0,14466006,80144074,3094772,3136347,2287719,5484181,462987,429514835,15168,2177432,80144074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59967543,2300,987,2021-11-22,自由ㅅ 自在,自由ㅅ 自在,Ri38,42999146.0,6777441,34139356,479121,1761780,2713373,1679686,143481,2665524331,39595,356726,34139356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60059471,2306,326,2021-11-22,Jenny XIX,Jenny XIX,Rw38,32772078.0,12742972,60261393,7229467,476489,174233,4009007,853776,10989683601,13599,2296959,60261393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60134257,2309,576,2021-11-22,Rin OG,Rin OG,RK38,50576029.0,32688964,338125275,1571016,1122049,1123776,24637059,4235064,3842971379,80504,3548625,338125275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60141103,2315,666,2021-11-22,Talivan MX,Talivan MX,RX38,32584291.0,14634073,127558556,1521370,1163565,1484798,9029884,1434456,3568365736,23678,3860051,127558556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6017556,2321,320,2021-11-22,Jackncoke,Jackncoke,RK38,74223265.0,8304223,117516454,15723,7037,15294,4788532,3477637,3264908510,31106,2243854,117516454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60222813,2327,451,2021-11-22,Mighty Ares OG,Mighty Ares OG,RK38,36998000.0,30377378,243133241,2454628,3769377,4432058,17705097,2016218,1037178923,58475,3442257,243133241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60244782,2333,128,2021-11-22,CRI tiểu miu,CRI tieu miu,Rt38,44754746.0,21462452,139975713,3377119,3364982,3314884,10879855,525612,9640235186,18035,2502487,139975713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60296881,2339,349,2021-11-22,KinSy,KinSy,RK38,62835938.0,15126845,180942136,490512,423319,193619,10116498,3902897,551763674,112780,3049650,180942136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60297432,2345,129,2021-11-22,CYBele,CYBele,Rt38,41382321.0,4320236,43016009,418968,540842,187333,2236066,937027,1336537006,28424,3697538,43016009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60303728,2351,26,2021-11-22,AhBengKoh,AhBengKoh,Rv38,26562371.0,977622,12132455,1808,260,191,737645,237718,1877809869,24127,713983,12132455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60304697,2357,328,2021-11-22,Jixco,Jixco,RX38,33299077.0,1874935,15032583,203688,301619,354387,733376,281865,599858906,32417,1662881,15032583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60334815,2363,281,2021-11-22,Harutya OG,Harutya OG,RR38,52496073.0,81058917,570463359,19681165,4492530,9589429,42673151,4622642,1803385358,53479,4432368,570463359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60665838,2369,100,2021-11-22,Bloodrocuted,Bloodrocuted,KotF,27482072.0,75555,1161814,1,0,1781,32077,41696,3867792109,2684,594353,1161814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60811314,2375,783,2021-11-22,fæ relax 8J,fAE relax 8J,RR38,43565850.0,56612991,405330281,15619766,3992553,3664193,28716513,4619966,723531229,53325,5092848,405330281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60891605,2381,801,2021-11-22,miss u wim,miss u wim,RP38,40031764.0,17792801,110420319,6407847,807944,1288538,8340073,948399,555021235,22999,2243230,110420319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60954941,2387,631,2021-11-22,Sirvano,Sirvano,RP38,62203376.0,68698356,578397141,9384969,5852687,6808091,39546977,7105632,358819347,75420,3956950,578397141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61069638,2393,206,2021-11-22,EDD XXXVII,EDD XXXVII,Rt38,40403197.0,5354045,42075286,402230,806347,792984,2983947,368537,1910873372,58819,2824629,42075286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61086085,2399,73,2021-11-22,Baio nishizawa,Baio nishizawa,Rt38,35351778.0,10764527,81536571,1595017,2273365,1180932,4235715,1479498,543760985,47199,1775186,81536571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61109803,2405,960,2021-11-22,义ShAdEnO5义,义ShAdEnO5义,RC38,36857650.0,2068960,17428984,250220,529450,35050,890496,363744,408263199,27836,3622966,17428984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61178797,2411,267,2021-11-22,Guan Chau OG,Guan Chau OG,RK38,37173981.0,10176179,91603305,1176519,284016,213885,8009075,492684,4307561832,23899,1542474,91603305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
